"filename", "language", "Go", "YAML", "Go Module File", "Markdown", "Shell Script", "Go Checksum File", "JSON", "JavaScript", "SCSS", "vue", "HTML", "JSON with Comments", "comment", "blank", "total"
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/global/global.go", "Go", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 32
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/go.mod", "Go Module File", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 140
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/go.sum", "Go Checksum File", 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 527
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/initialize/ensure_tables.go", "Go", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 17
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/initialize/gorm.go", "Go", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 48
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/initialize/gorm_mysql.go", "Go", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 94
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/initialize/internal/gorm.go", "Go", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 16
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/initialize/other_init.go", "Go", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 24
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/initialize/redis.go", "Go", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/initialize/register_init.go", "Go", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 12
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/initialize/router.go", "Go", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 79
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/main.go", "Go", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 62
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/middleware/casbin_rbac.go", "Go", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 39
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/middleware/cors.go", "Go", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 29
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/middleware/httpRequest_record.go", "Go", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 132
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/middleware/jwt.go", "Go", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 79
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/middleware/logger.go", "Go", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 92
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/base_model.go", "Go", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/common/request/common.go", "Go", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 21
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/common/response/common.go", "Go", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/common/response/response.go", "Go", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 58
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/request/jwt.go", "Go", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 23
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/request/sys_authority_btn.go", "Go", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/request/sys_casbin.go", "Go", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 21
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/request/sys_game.go", "Go", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 32
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/request/sys_initdb.go", "Go", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 45
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/request/sys_menu.go", "Go", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 29
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/request/sys_user.go", "Go", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 57
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/response/sys_authority.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/response/sys_authority_btn.go", "Go", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/response/sys_captcha.go", "Go", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/response/sys_casbin.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/response/sys_file_breakpoint_continue.go", "Go", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/response/sys_file_upload_download.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/response/sys_game.go", "Go", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 32
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/response/sys_menu.go", "Go", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/response/sys_user.go", "Go", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_announcement.go", "Go", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_api.go", "Go", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 17
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_authority.go", "Go", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 25
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_authority_btn.go", "Go", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_base_menu.go", "Go", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 46
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_base_menu_btn.go", "Go", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_file_breakpoint_continue.go", "Go", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 23
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_file_upload_download.go", "Go", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_game.go", "Go", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 59
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_httpRequest_record.go", "Go", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_jwt_blacklist.go", "Go", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_user.go", "Go", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 35
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sys_user_authority.go", "Go", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/model/system/sysr_authority_menu.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 21
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/enter.go", "Go", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/example/enter.go", "Go", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 8
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/enter.go", "Go", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 19
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/k8s.go", "Go", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 26
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_announcement.go", "Go", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_authority.go", "Go", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_authority_btn.go", "Go", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 21
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_base.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_casbin.go", "Go", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_flie_upload_and_download.go", "Go", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_game.go", "Go", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_initdb.go", "Go", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_jwt.go", "Go", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_menu.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_user.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/enter.go", "Go", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/example/enter.go", "Go", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/enter.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 19
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/jwt_black_list.go", "Go", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 59
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/k8s.go", "Go", 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 41, 342
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_announcement.go", "Go", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 38
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_authority.go", "Go", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 149
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_authority_btn.go", "Go", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 63
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_base_menu.go", "Go", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 104
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_casbin.go", "Go", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 9, 133
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_file_breakpoint_continue.go", "Go", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 75
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_file_upload_download.go", "Go", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 85
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_game.go", "Go", 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 33, 284
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_httpRequest_record.go", "Go", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 15
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_initdb.go", "Go", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 24, 194
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_initdb_mysql.go", "Go", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 96
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_menu.go", "Go", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 210
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_user.go", "Go", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 170
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/settings.yaml", "YAML", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 53
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/api.go", "Go", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 5, 68
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/authorities_menus.go", "Go", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 80
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/authority.go", "Go", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 91
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/casbin.go", "Go", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 173
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/dictionary.go", "Go", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 8
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/menu.go", "Go", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 89
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/user.go", "Go", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 116
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/directory.go", "Go", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 45
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/file_breakpoint_continue.go", "Go", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 84
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/fmt_plus.go", "Go", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 26
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/hash.go", "Go", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 27
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/human_duration.go", "Go", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 31
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/jwt.go", "Go", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 91
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/jwt_clamis.go", "Go", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 106
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/string.go", "Go", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 28
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/upload/local.go", "Go", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 70
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/upload/upload.go", "Go", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 25
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/validator.go", "Go", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 211
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/verify.go", "Go", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 17
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/wait_service_create.sh", "Shell Script", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 5, 21
"/Users/lyt/Desktop/github-repo/nbuctf_go/开发文档.md", "Markdown", 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 302
"Total", "-", 6593, 3540, 132, 532, 30, 526, 620, 1473, 19, 4378, 13, 8, 1024, 2002, 20890